-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.9	3.71657	4.59641	5.7721	7.09812	7.09812	7.26783	7.75471	8.50445	9.9571	9.45472	3.71657	4.59641	5.7721	7.09812	7.26783	7.75471	8.50445	9.9571	5.7721
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.85	3.54741	4.46074	5.66466	7.01103	7.01103	7.1828	7.67507	8.43189	9.89521	9.38952									
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
-0.8	3.38017	4.32893	5.56146	6.92792	6.92792	7.10169	7.59922	8.36291	9.83649	9.32762	3.38017	4.32893	5.56146	6.92792	7.10169	7.59922	8.36291	9.83649	5.56146
