0.088	-0.75	0.74439	0.80711	--
0.088	-0.7	0.74344	0.80674	--
0.088	-0.65	0.74241	0.80608	--
0.088	-0.6	0.74133	0.80503	--
0.088	-0.55	0.74024	0.8035	--
0.088	-0.5	0.73917	0.80137	--
0.088	-0.45	0.73814	0.79858	--
0.088	-0.4	0.73718	0.79504	--
0.088	-0.35	0.73632	0.79074	--
0.088	-0.3	0.73556	0.78575	--
0.088	-0.25	0.73495	0.78024	--
0.088	-0.2	0.73449	0.77452	0.99272
0.088	-0.15	0.73419	0.76906	0.97889
0.088	-0.1	0.73404	0.76447	0.96878
0.088	-0.05	0.73399	0.76138	0.96263
0.088	0	0.73399	0.76028	0.96056
0.088	0.05	0.73399	0.76138	0.96263
0.088	0.1	0.73404	0.76447	0.96878
0.088	0.15	0.73419	0.76906	0.97889
0.088	0.2	0.73449	0.77452	0.99272
0.088	0.25	0.73495	0.78024	--
0.088	0.3	0.73556	0.78575	--
0.088	0.35	0.73632	0.79074	--
0.088	0.4	0.73718	0.79504	--
0.088	0.45	0.73814	0.79858	--
0.088	0.5	0.73917	0.80137	--
0.088	0.55	0.74024	0.8035	--
0.088	0.6	0.74133	0.80503	--
0.088	0.65	0.74241	0.80608	--
0.088	0.7	0.74344	0.80674	--
0.088	0.75	0.74439	0.80711	--
0.088	0.8	0.74523	0.80728	--
0.088	0.85	0.74592	0.80733	--
0.088	0.9	0.74644	0.80731	--
0.088	0.95	0.74676	0.80729	--
0.088	1	0.74687	0.80727	--
0.092	-1	0.74691	0.80729	--
0.092	-0.95	0.7468	0.8073	--
0.092	-0.9	0.74647	0.80733	--
0.092	-0.85	0.74595	0.80733	--
0.092	-0.8	0.74526	0.80727	--
0.092	-0.75	0.74442	0.80708	--
0.092	-0.7	0.74346	0.80667	--
0.092	-0.65	0.74243	0.80595	--
0.092	-0.6	0.74135	0.80482	--
0.092	-0.55	0.74025	0.80318	--
0.092	-0.5	0.73917	0.80089	--
0.092	-0.45	0.73814	0.79787	--
0.092	-0.4	0.73717	0.79402	--
0.092	-0.35	0.73629	0.78931	--
