0.25	3.5332	6.31555	6.87757	7.17579	9.29029	10.26305				
0.25	3.5332	6.31555	6.87757	7.17579	9.29029	10.26305				
0.25	3.5332	6.31555	6.87757	7.17579	9.29029	10.26305				
0.25	3.5332	6.31555	6.87757	7.17579	9.29029	10.26305				
0.25	3.5332	6.31555	6.87757	7.17579	9.29029	10.26305				
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.3	3.58744	6.34605	6.90559	7.20265	9.31105	10.28184	3.58744	6.34605	6.90559	7.20265
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.35	3.65049	6.38191	6.93856	7.23426	9.33553	10.30401				
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.4	3.72192	6.42303	6.9764	7.27057	9.36369	10.32954	3.72192	6.42303	6.9764	7.27057
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
